Iter Residual Time
0 1.000e+00 0
100 8.657e-01 72.59999999999991
200 8.253e-01 143.69999999999982
300 8.065e-01 216.0999999999999
400 7.960e-01 289.6999999999998
500 7.894e-01 367.6999999999998
600 7.850e-01 436.9000000000001
700 7.819e-01 503.0
800 7.797e-01 569.9000000000001
900 7.780e-01 633.6999999999998
1000 7.767e-01 712.0999999999999
1100 7.757e-01 776.0999999999999
1200 7.749e-01 840.2999999999997
1300 7.742e-01 903.1999999999998
1400 7.737e-01 968.0999999999999
1500 7.733e-01 1032.1999999999998
1600 7.730e-01 1096.6
1700 7.727e-01 1160.4
1800 7.725e-01 1224.1999999999998
1900 7.723e-01 1287.0
2000 7.721e-01 1353.7999999999997
2100 7.719e-01 1432.6999999999998
2200 7.718e-01 1511.5
2300 7.717e-01 1591.1
2400 7.716e-01 1672.9
2500 7.715e-01 1753.7999999999997
2600 7.715e-01 1840.1999999999998
2700 7.714e-01 1923.5
2800 7.714e-01 2002.9999999999995
2900 7.713e-01 2085.2999999999997
3000 7.713e-01 2165.1
3100 7.712e-01 2248.2000000000003
3200 7.712e-01 2327.9
3300 7.712e-01 2408.1
3400 7.712e-01 2492.7999999999997
3500 7.711e-01 2571.7000000000003
3600 7.711e-01 2651.4999999999995
3700 7.711e-01 2749.6
3800 7.711e-01 2846.1
3900 7.711e-01 2941.9999999999995
4000 7.711e-01 3038.9
4100 7.710e-01 3141.7000000000003
4200 7.710e-01 3232.4999999999995
4300 7.710e-01 3324.7000000000003
4400 7.710e-01 3405.1
4500 7.710e-01 3483.7000000000003
4600 7.710e-01 3566.7999999999997
4700 7.710e-01 3651.1
4800 7.710e-01 3728.9999999999995
4900 7.710e-01 3799.1
5000 7.710e-01 3868.7999999999997
5100 7.710e-01 3939.2999999999997
5200 7.710e-01 4009.7999999999997
5300 7.710e-01 4082.2999999999997
5400 7.710e-01 4153.4
5500 7.709e-01 4227.200000000001
5600 7.709e-01 4298.5
5700 7.709e-01 4370.0
5800 7.709e-01 4441.799999999999
5900 7.709e-01 4524.5
6000 7.709e-01 4597.5
6100 7.709e-01 4670.1
6200 7.709e-01 4751.9
6300 7.709e-01 4833.6
6400 7.709e-01 4924.6
6500 7.709e-01 5007.200000000001
6600 7.709e-01 5087.1
6700 7.709e-01 5167.4
6800 7.709e-01 5248.1
6900 7.709e-01 5328.200000000001
7000 7.709e-01 5411.200000000001
7100 7.709e-01 5493.1
7200 7.709e-01 5576.299999999999
7300 7.709e-01 5659.6
7400 7.709e-01 5740.700000000001
7500 7.709e-01 5822.1
7600 7.709e-01 5915.0
7700 7.709e-01 6001.0
7800 7.709e-01 6089.800000000001
7900 7.709e-01 6185.300000000001
8000 7.709e-01 6282.0
8100 7.709e-01 6380.300000000001
8200 7.709e-01 6477.0
8300 7.709e-01 6569.5
8400 7.709e-01 6668.0
8500 7.709e-01 6758.300000000001
8600 7.709e-01 6852.4
8700 7.709e-01 6939.0
8800 7.709e-01 7025.5
8900 7.709e-01 7107.700000000001
9000 7.709e-01 7188.200000000001
9100 7.709e-01 7275.300000000001
9200 7.709e-01 7352.200000000001
9300 7.709e-01 7429.5
9400 7.709e-01 7506.300000000001
9500 7.709e-01 7584.800000000001
9600 7.709e-01 7661.800000000001
9700 7.709e-01 7740.800000000001
9800 7.709e-01 7817.5
9900 7.709e-01 7904.200000000001
10000 7.709e-01 7992.0
