Iter Residual Time
223 2.750e-02 142247.7
224 2.724e-02 142874.4
225 2.686e-02 143499.4
226 2.619e-02 144120.5
227 2.510e-02 144750.0
228 2.431e-02 145380.2
229 2.397e-02 146010.2
230 2.349e-02 146638.6
231 2.192e-02 147262.0
232 2.152e-02 147893.0
233 2.126e-02 148522.1
234 2.064e-02 149182.5
235 2.037e-02 149814.1
236 1.915e-02 150441.4
237 1.891e-02 151065.8
238 1.848e-02 151696.1
239 1.837e-02 152322.8
240 1.806e-02 152960.0
241 1.799e-02 153594.0
242 1.777e-02 154234.4
243 1.754e-02 154878.4
244 1.748e-02 155506.0
245 1.733e-02 156137.2
246 1.729e-02 156761.7
247 1.698e-02 157399.3
248 1.691e-02 158033.2
249 1.682e-02 158659.3
250 1.630e-02 159291.6
251 1.620e-02 159933.1
252 1.591e-02 160562.8
253 1.562e-02 161200.2
254 1.533e-02 161838.1
255 1.528e-02 162485.6
256 1.516e-02 163168.9
257 1.465e-02 163836.3
258 1.452e-02 164551.4
259 1.434e-02 165181.2
260 1.434e-02 165838.1
261 1.398e-02 166473.9
262 1.393e-02 167108.3
263 1.357e-02 167742.5
264 1.352e-02 168385.2
265 1.348e-02 169014.5
266 1.339e-02 169650.7
267 1.339e-02 170277.1
268 1.319e-02 170901.2
269 1.297e-02 171526.4
270 1.290e-02 172157.9
271 1.284e-02 172785.5
272 1.246e-02 173415.2
273 1.214e-02 174042.4
274 1.172e-02 174677.7
275 1.164e-02 175314.7
276 1.155e-02 175946.0
277 1.143e-02 176576.7
278 1.119e-02 177207.9
279 1.117e-02 177832.4
280 1.092e-02 178474.9
281 1.089e-02 179099.9
282 1.070e-02 179734.0
283 1.060e-02 180373.1
284 1.048e-02 181006.6
285 1.034e-02 181632.0
286 1.006e-02 182271.4
287 9.743e-03 182896.1
288 9.479e-03 183575.4
289 9.281e-03 184248.4
290 9.180e-03 184901.1
291 9.159e-03 185578.5
292 8.987e-03 186201.8
293 8.834e-03 186826.1
294 8.658e-03 187457.2
295 8.572e-03 188087.0
296 8.423e-03 188721.3
297 8.387e-03 189348.1
298 8.275e-03 189976.4
299 8.133e-03 190605.9
300 8.072e-03 191236.1
301 7.970e-03 191866.0
302 7.840e-03 192498.5
303 7.794e-03 193128.1
304 7.725e-03 193754.6
305 7.694e-03 194383.6
306 7.543e-03 195017.2
307 7.484e-03 195650.9
308 7.430e-03 196287.8
309 7.396e-03 196918.5
310 7.329e-03 197550.9
311 7.260e-03 198191.9
312 7.225e-03 198829.6
313 7.149e-03 199463.6
314 7.065e-03 200097.6
315 7.040e-03 200733.2
316 7.014e-03 201366.1
317 6.964e-03 201999.6
318 6.874e-03 202634.9
319 6.862e-03 203268.3
320 6.790e-03 203907.7
321 6.780e-03 204539.4
322 6.752e-03 205176.4
323 6.740e-03 205806.1
324 6.709e-03 206436.7
325 6.679e-03 207063.4
326 6.600e-03 207695.9
327 6.562e-03 208334.5
328 6.532e-03 208967.5
329 6.458e-03 209606.3
330 6.418e-03 210246.2
331 6.351e-03 210888.1
332 6.338e-03 211516.0
333 6.315e-03 212161.3
334 6.290e-03 212906.3
335 6.248e-03 213576.8
336 6.241e-03 214234.9
337 6.058e-03 214891.4
338 6.008e-03 215560.0
339 5.986e-03 216235.2
340 5.971e-03 216910.2
341 5.945e-03 217578.8
342 5.900e-03 218250.7
343 5.863e-03 218901.0
344 5.818e-03 219537.0
345 5.763e-03 220173.5
346 5.727e-03 220813.3
347 5.695e-03 221474.1
348 5.666e-03 222122.8
349 5.637e-03 222772.2
350 5.625e-03 223410.5
351 5.423e-03 224060.3
352 5.407e-03 224700.4
353 5.386e-03 225359.0
354 5.360e-03 226004.0
355 5.336e-03 226638.0
356 5.253e-03 227281.3
357 5.243e-03 227923.1
358 5.161e-03 228566.2
359 5.140e-03 229208.9
360 5.124e-03 229856.9
361 5.092e-03 230513.7
362 5.074e-03 231156.4
363 5.053e-03 231785.3
364 5.037e-03 232427.1
365 4.993e-03 233062.7
366 4.974e-03 233693.2
367 4.951e-03 234331.9
368 4.938e-03 234992.8
369 4.893e-03 235636.5
370 4.870e-03 236281.8
371 4.857e-03 236958.1
372 4.834e-03 237627.7
373 4.798e-03 238280.6
374 4.736e-03 238930.0
375 4.703e-03 239576.9
376 4.689e-03 240217.6
377 4.679e-03 240863.1
378 4.671e-03 241505.1
379 4.656e-03 242137.4
380 4.632e-03 242770.7
381 4.579e-03 243429.6
382 4.542e-03 244072.9
383 4.483e-03 244718.4
384 4.436e-03 245362.2
385 4.387e-03 246018.1
386 4.285e-03 246669.5
387 4.252e-03 247366.1
388 4.205e-03 248006.7
389 4.188e-03 248648.4
390 4.155e-03 249288.3
391 4.144e-03 249926.3
392 4.129e-03 250567.0
393 4.120e-03 251205.2
394 4.105e-03 251844.4
395 3.986e-03 252505.5
396 3.981e-03 253145.1
397 3.965e-03 253791.9
398 3.707e-03 254450.9
399 3.679e-03 255096.2
400 3.574e-03 255740.2
401 3.572e-03 256382.3
402 3.542e-03 257021.90000000002
403 3.540e-03 257658.90000000002
404 3.531e-03 258301.7
405 3.523e-03 258940.5
406 3.520e-03 259576.40000000002
407 3.495e-03 260212.2
408 3.463e-03 260858.3
409 3.458e-03 261501.5
410 3.437e-03 262148.9
411 3.421e-03 262791.5
412 3.392e-03 263427.1
413 3.384e-03 264065.2
414 3.376e-03 264700.1
415 3.361e-03 265340.7
416 3.355e-03 265974.0
417 3.346e-03 266610.7
418 3.336e-03 267244.9
419 3.319e-03 267877.4
420 3.308e-03 268510.2
421 3.282e-03 269146.6
422 3.272e-03 269786.5
423 3.257e-03 270424.5
424 3.222e-03 271074.1
425 3.205e-03 271732.3
426 3.198e-03 272379.0
427 3.195e-03 273059.1
428 3.182e-03 273730.1
429 3.171e-03 274419.9
430 3.162e-03 275096.9
431 3.118e-03 275734.3
432 3.106e-03 276370.4
433 3.082e-03 277005.5
434 3.066e-03 277643.3
435 3.029e-03 278281.2
436 3.009e-03 278918.5
437 2.993e-03 279585.7
438 2.986e-03 280224.2
439 2.961e-03 280864.3
440 2.956e-03 281544.2
441 2.946e-03 282178.2
442 2.933e-03 282807.8
443 2.922e-03 283441.3
444 2.918e-03 284076.3
445 2.911e-03 284716.4
446 2.891e-03 285348.8
447 2.850e-03 285992.3
448 2.836e-03 286634.1
449 2.829e-03 287269.9
450 2.797e-03 287918.4
451 2.794e-03 288555.4
452 2.777e-03 289193.7
453 2.772e-03 289830.2
454 2.757e-03 290471.3
455 2.750e-03 291102.2
456 2.747e-03 291733.5
457 2.740e-03 292380.4
458 2.732e-03 293014.9
459 2.727e-03 293655.0
460 2.718e-03 294299.0
461 2.712e-03 294929.4
462 2.698e-03 295567.8
463 2.687e-03 296202.6
464 2.661e-03 296844.5
465 2.660e-03 297478.3
466 2.634e-03 298117.5
467 2.619e-03 298763.3
468 2.589e-03 299409.9
469 2.578e-03 300078.2
470 2.566e-03 300755.8
471 2.548e-03 301493.6
472 2.503e-03 302182.0
473 2.468e-03 302877.2
474 2.367e-03 303550.6
475 2.323e-03 304202.4
476 2.270e-03 304853.6
477 1.885e-03 305518.9
478 1.624e-03 306173.8
479 1.608e-03 306826.4
480 1.581e-03 307489.8
481 1.571e-03 308137.6
482 1.568e-03 308792.8
483 1.542e-03 309444.4
484 1.532e-03 310097.5
485 1.527e-03 310733.7
486 1.520e-03 311366.6
487 1.513e-03 312016.7
488 1.505e-03 312663.1
489 1.497e-03 313346.4
490 1.491e-03 314080.7
491 1.487e-03 314771.3
492 1.468e-03 315437.0
493 1.466e-03 316077.2
494 1.459e-03 316716.4
495 1.454e-03 317360.8
496 1.442e-03 318016.5
497 1.431e-03 318650.4
498 1.425e-03 319285.2
499 1.364e-03 319933.9
500 1.362e-03 320565.7
501 1.357e-03 321215.3
502 1.355e-03 321860.5
503 1.336e-03 322509.3
504 1.328e-03 323163.8
505 1.313e-03 323809.7
506 1.304e-03 324445.7
507 1.283e-03 325083.2
508 1.277e-03 325726.1
509 1.269e-03 326368.5
510 1.263e-03 327005.6
511 1.257e-03 327637.4
512 1.251e-03 328272.7
513 1.224e-03 328929.5
514 1.203e-03 329582.4
515 1.196e-03 330213.4
516 1.176e-03 330873.7
517 1.157e-03 331543.1
518 1.149e-03 332170.9
519 1.145e-03 332799.9
520 1.139e-03 333426.1
521 1.131e-03 334065.7
522 1.125e-03 334700.5
523 1.107e-03 335339.3
524 1.101e-03 336000.0
525 1.095e-03 336635.3
526 1.092e-03 337303.5
527 1.074e-03 337948.5
528 1.067e-03 338599.2
529 1.060e-03 339239.3
530 1.058e-03 339879.3
531 1.045e-03 340565.1
532 1.044e-03 341274.2
533 1.040e-03 341955.4
534 1.012e-03 342579.0
535 1.002e-03 343203.5
536 9.973e-04 343842.4
537 9.954e-04 344471.8
538 9.768e-04 345101.3
539 9.659e-04 345735.6
540 9.643e-04 346362.5
541 9.403e-04 347048.3
542 9.289e-04 347681.7
543 9.186e-04 348323.2
544 8.553e-04 348974.9
545 8.541e-04 349612.8
546 8.433e-04 350260.0
