Iter Energy
0 1.0
1 0.9128622817039362
2 0.8008273986876853
3 0.7196726784266979
4 0.6461802668157662
5 0.5977555454727181
6 0.5195100268020788
7 0.46744553291659946
8 0.4233579071753616
9 0.3868155066485246
10 0.3578575867730037
11 0.33743883327519014
12 0.3310091690582665
13 0.3035517365491612
14 0.28952138053365967
15 0.2785278007891313
16 0.27059763822709293
17 0.2643316861771326
18 0.2607848131917239
19 0.2578884940070355
20 0.25589208781835154
21 0.2552274724996759
22 0.2543154236495585
23 0.2539210468163353
24 0.25352958372988393
25 0.2533394831614859
26 0.2532436303343743
27 0.2531675413615906
28 0.25312510868912225
29 0.2531124634233657
30 0.2530930838235103
31 0.2531102808579616
32 0.2530939072259515
33 0.25309336268247035
34 0.2530893422828176
35 0.2530928993813635
36 0.25308807534092814
37 0.2530899417197948
38 0.2530840373753566
39 0.2530869533178683
40 0.2530821358646525
41 0.25308352576797316
42 0.25308030681336313
43 0.2530819645969447
44 0.2530796963976868
45 0.2530782340349512
46 0.2530794570620439
47 0.25307804520132476
48 0.25307888397394485
49 0.25307806496298335
50 0.253078405302659
51 0.2530782120775528
52 0.2530783482134231
53 0.2530782977114067
54 0.253078321864545
55 0.2530783350389841
56 0.2530783174730653
57 0.2530780737459427
58 0.25307831527732544
59 0.25307820549033333
60 0.25307838114952075
61 0.25307811546499975
62 0.2530782208605122
63 0.25307820549033333
64 0.2530783745623012
65 0.2530782494051302
66 0.2530782494051302
67 0.2530780737459427
68 0.25307835919212235
69 0.25307810009482085
70 0.25307838114952075
71 0.2530781462053575
72 0.25307826916678877
73 0.25307818792441455
74 0.2530783526049028
75 0.25307817255423565
76 0.2530783350389841
77 0.2530779925035685
78 0.2530782472093903
79 0.25307810229056066
80 0.2530782472093903
81 0.25307825379660986
82 0.2530781989031138
83 0.2530781462053575
84 0.2530783569963825
85 0.25307811107352
86 0.2530783130815856
87 0.2530780627672435
88 0.2530781615755364
89 0.2530779925035685
90 0.2530783350389841
91 0.2530781242479591
92 0.2530784404344965
93 0.25307806715872316
94 0.2530782472093903
95 0.25307827794974813
96 0.2530781549883169
97 0.25307825818808954
98 0.25307818133719506
99 0.2530781462053575
100 0.25307811107352
