Iter Residual Time
0 1.000e+00 0
1 9.775e-01 0.0
2 9.437e-01 285.00000000000006
3 8.987e-01 555.0
4 8.520e-01 828.7
5 8.144e-01 1112.0
6 7.751e-01 1385.2
7 7.463e-01 1658.3
8 7.131e-01 1929.3
9 6.815e-01 2199.5
10 6.530e-01 2470.0
11 6.228e-01 2743.7000000000003
12 5.932e-01 3014.5
13 5.618e-01 3288.9
14 5.314e-01 3564.1000000000004
15 5.016e-01 3838.3
16 4.767e-01 4115.7
17 4.544e-01 4384.900000000001
18 4.304e-01 4654.400000000001
19 4.059e-01 4928.900000000001
20 3.877e-01 5201.2
21 3.643e-01 5475.5
22 3.418e-01 5747.900000000001
23 3.234e-01 6018.400000000001
24 3.147e-01 6292.2
25 2.980e-01 6562.0
26 2.807e-01 6830.2
27 2.701e-01 7105.8
28 2.563e-01 7377.5
29 2.405e-01 7664.2
30 2.259e-01 7938.7
31 2.099e-01 8207.3
32 2.025e-01 8475.4
33 1.906e-01 8747.5
34 1.835e-01 9019.3
35 1.701e-01 9287.4
36 1.648e-01 9561.8
37 1.572e-01 9833.199999999999
38 1.476e-01 10108.8
39 1.412e-01 10380.099999999999
40 1.322e-01 10649.099999999999
41 1.278e-01 10916.8
42 1.190e-01 11187.5
43 1.112e-01 11463.8
44 1.080e-01 11733.699999999999
45 1.033e-01 12003.3
46 1.005e-01 12271.099999999999
47 9.536e-02 12546.8
48 9.105e-02 12819.699999999999
49 8.711e-02 13086.3
50 8.477e-02 13354.5
51 8.113e-02 13623.699999999999
52 7.805e-02 13900.3
53 7.463e-02 14176.0
54 7.227e-02 14445.3
55 7.120e-02 14717.099999999999
56 6.793e-02 14987.5
57 6.557e-02 15262.199999999999
58 6.368e-02 15532.199999999999
59 6.150e-02 15798.0
60 5.824e-02 16066.699999999999
61 5.674e-02 16341.8
62 5.539e-02 16618.3
63 5.328e-02 16888.5
64 4.927e-02 17162.6
65 4.877e-02 17433.899999999998
66 4.788e-02 17707.7
67 4.543e-02 17984.0
68 4.396e-02 18260.5
69 4.231e-02 18534.3
70 4.105e-02 18808.899999999998
71 3.950e-02 19085.5
72 3.890e-02 19355.5
73 3.749e-02 19631.3
74 3.651e-02 19900.8
75 3.503e-02 20173.0
76 3.438e-02 20450.899999999998
77 3.293e-02 20724.3
78 3.216e-02 20996.3
79 3.046e-02 21270.2
80 2.941e-02 21542.6
81 2.825e-02 21818.399999999998
82 2.735e-02 22090.5
83 2.570e-02 22360.7
84 2.422e-02 22640.2
85 2.321e-02 22919.899999999998
86 2.310e-02 23188.399999999998
87 2.258e-02 23461.0
88 2.218e-02 23736.899999999998
89 2.153e-02 24013.899999999998
90 1.951e-02 24287.7
91 1.931e-02 24557.8
92 1.868e-02 24833.2
93 1.781e-02 25113.899999999998
94 1.740e-02 25387.1
95 1.663e-02 25661.0
96 1.630e-02 25937.5
97 1.590e-02 26213.0
98 1.535e-02 26480.899999999998
99 1.533e-02 26756.1
100 1.404e-02 27035.6
