Iter Energy
0 1.0
1 0.9452210422445806
2 0.9332851968913174
3 0.9309533029011304
4 0.9303878563367859
5 0.9284354518220401
6 0.9257708946744889
7 0.9218952450515465
8 0.9174983117516031
9 0.912841648942483
10 0.9078933459573656
11 0.9027651153811149
12 0.8976210074201687
13 0.8925628955554192
14 0.8876247544478251
15 0.882804544256371
16 0.87812078603484
17 0.8736179434867426
18 0.8692626260175463
19 0.8650181055102825
20 0.8608810378552992
21 0.8568339274086675
22 0.8528780784390232
23 0.8490304354599463
24 0.8452376442229628
25 0.841482474768495
26 0.8377611943411868
27 0.8340901019075149
28 0.8304677131482904
29 0.8268870148749203
30 0.8233403834835237
31 0.8198301464568521
32 0.8163768646897043
33 0.8130074249993385
34 0.8096816058489202
35 0.8063544582767428
36 0.8030218389243605
37 0.7996959670762194
38 0.7963929199292138
39 0.7931170604156336
40 0.7898734343424252
41 0.7866594397595316
42 0.7834813147598746
43 0.7803329046885933
44 0.777214962683974
45 0.7741228535421598
46 0.771053560318527
47 0.7680078778703928
48 0.7649889900185024
49 0.7619954936859894
50 0.7590333678686395
51 0.7560984823824376
52 0.7531883538472027
53 0.7503048244874899
54 0.7474463397204802
55 0.7446102690515167
56 0.7417968540118283
57 0.7390098207695558
58 0.7362449776600082
59 0.7335038485256659
60 0.7307869076460334
61 0.7280959050246509
62 0.7254328607408883
63 0.7228040106919288
64 0.7202136190018327
65 0.7176555837134614
66 0.715100666373682
67 0.7125663274946087
68 0.7100778510044351
69 0.7076137186664007
70 0.7051231781820888
71 0.702649588798572
72 0.7001904539612385
73 0.697753827638704
74 0.6953414861833708
75 0.6929510801551025
76 0.6905759367047652
77 0.6882169319319985
78 0.685874085598448
79 0.6835483243057376
80 0.681242487143677
81 0.6789545913604499
82 0.6766868458689322
83 0.6744368595099572
84 0.6722040416298835
85 0.6699880540849903
86 0.6677889934877692
87 0.6656062933377014
88 0.6634420329990943
89 0.6612967262747442
90 0.6591727884769403
91 0.6570721804001141
92 0.6549886266237898
93 0.6529164709257332
94 0.6508500724538794
95 0.6487907947618025
96 0.6467461692323687
97 0.6447179195202575
98 0.6427048796883544
99 0.6407070848684747
100 0.638726462918973
