Iter Residual Time
0 1.000e+00 0
1 9.983e-01 0.0
2 3.798e-01 66.30000000000018
3 3.372e-01 130.9000000000001
4 3.224e-01 196.30000000000018
5 2.887e-01 260.5
6 2.605e-01 323.7000000000003
7 2.461e-01 387.4000000000001
8 2.340e-01 455.0999999999999
9 2.198e-01 520.5999999999999
10 2.112e-01 585.7999999999997
11 1.994e-01 650.7999999999997
12 1.922e-01 715.2999999999997
13 1.873e-01 780.7000000000003
14 1.810e-01 844.7999999999997
15 1.759e-01 909.2000000000003
16 1.696e-01 973.9000000000001
17 1.632e-01 1039.0000000000005
18 1.546e-01 1108.7999999999997
19 1.473e-01 1173.0000000000005
20 1.400e-01 1237.5000000000005
21 1.327e-01 1304.5000000000005
22 1.268e-01 1370.5000000000005
23 1.210e-01 1436.2999999999997
24 1.166e-01 1500.1
25 1.114e-01 1563.4
26 1.082e-01 1626.6
27 1.027e-01 1689.9
28 9.638e-02 1753.4
29 9.414e-02 1816.9
30 9.123e-02 1880.1
31 8.696e-02 1943.0000000000005
32 8.438e-02 2008.1
33 8.230e-02 2073.0000000000005
34 7.950e-02 2137.5000000000005
35 7.896e-02 2200.6
36 7.717e-02 2266.0000000000005
37 7.503e-02 2328.7000000000003
38 7.115e-02 2391.5000000000005
39 6.736e-02 2454.7999999999997
40 6.495e-02 2517.7999999999997
41 6.215e-02 2581.4
42 6.015e-02 2645.0000000000005
43 5.823e-02 2708.6
44 5.532e-02 2771.6
45 5.350e-02 2834.7999999999997
46 5.208e-02 2898.7000000000003
47 5.043e-02 2962.7000000000003
48 4.882e-02 3025.0000000000005
49 4.727e-02 3088.7999999999997
50 4.637e-02 3152.9
51 4.558e-02 3217.2000000000003
52 4.455e-02 3281.4
53 4.422e-02 3347.2000000000003
54 4.277e-02 3417.4
55 4.224e-02 3486.7000000000003
56 4.206e-02 3553.7999999999997
57 3.971e-02 3619.4
58 3.893e-02 3686.0000000000005
59 3.781e-02 3757.2000000000003
60 3.692e-02 3826.7999999999997
61 3.606e-02 3902.2000000000003
62 3.494e-02 3971.4
63 3.336e-02 4040.6
64 3.271e-02 4109.299999999999
65 3.206e-02 4180.700000000001
66 3.161e-02 4249.4
67 3.088e-02 4317.1
68 3.031e-02 4384.5
69 2.963e-02 4453.0
70 2.868e-02 4521.1
71 2.780e-02 4587.799999999999
72 2.713e-02 4656.0
73 2.636e-02 4723.9
74 2.550e-02 4791.4
75 2.511e-02 4859.1
76 2.439e-02 4926.799999999999
77 2.360e-02 4993.5
78 2.323e-02 5061.299999999999
79 2.278e-02 5126.799999999999
80 2.205e-02 5193.1
81 2.120e-02 5261.299999999999
82 2.059e-02 5327.4
83 2.015e-02 5393.299999999999
84 1.988e-02 5459.1
85 1.936e-02 5525.299999999999
86 1.881e-02 5591.199999999999
87 1.824e-02 5657.6
88 1.799e-02 5734.9
89 1.786e-02 5802.299999999999
90 1.765e-02 5869.5
91 1.711e-02 5940.6
92 1.663e-02 6011.5
93 1.651e-02 6082.299999999999
94 1.606e-02 6155.9
95 1.581e-02 6224.9
96 1.556e-02 6295.699999999999
97 1.515e-02 6364.9
98 1.502e-02 6434.6
99 1.469e-02 6504.5
100 1.444e-02 6576.0
101 1.417e-02 6648.199999999999
102 1.400e-02 6717.699999999999
103 1.387e-02 6784.9
104 1.372e-02 6853.4
105 1.362e-02 6920.699999999999
106 1.351e-02 6989.6
107 1.323e-02 7059.699999999999
108 1.281e-02 7129.699999999999
109 1.270e-02 7198.0
110 1.256e-02 7266.1
111 1.244e-02 7333.5
112 1.181e-02 7399.6
113 1.104e-02 7467.1
114 1.092e-02 7534.9
115 1.061e-02 7602.799999999999
116 1.046e-02 7669.1
117 1.025e-02 7736.6
118 1.001e-02 7803.4
119 9.806e-03 7873.0
120 9.403e-03 7944.4
121 9.127e-03 8012.9
122 9.089e-03 8080.699999999999
123 8.884e-03 8154.699999999999
124 8.819e-03 8229.4
125 8.693e-03 8301.3
126 8.555e-03 8371.8
127 8.469e-03 8442.699999999999
128 8.344e-03 8512.9
129 8.234e-03 8581.3
130 8.071e-03 8648.9
131 8.010e-03 8718.199999999999
132 7.910e-03 8787.1
133 7.897e-03 8858.6
134 7.717e-03 8930.1
135 7.514e-03 8999.0
136 7.388e-03 9068.5
137 7.167e-03 9136.9
138 7.104e-03 9205.199999999999
139 7.082e-03 9271.199999999999
140 6.969e-03 9336.9
141 6.876e-03 9402.1
142 6.863e-03 9467.8
143 6.815e-03 9532.9
144 6.610e-03 9597.9
145 6.468e-03 9663.9
146 6.448e-03 9729.9
147 6.262e-03 9795.8
148 6.156e-03 9862.199999999999
149 5.963e-03 9929.5
150 5.912e-03 9996.199999999999
151 5.864e-03 10062.4
152 5.819e-03 10129.0
153 5.741e-03 10196.4
154 5.650e-03 10262.9
155 5.573e-03 10328.8
156 5.501e-03 10396.1
157 5.401e-03 10461.9
158 5.309e-03 10528.8
159 5.260e-03 10594.6
160 5.247e-03 10660.9
161 5.223e-03 10727.199999999999
162 5.142e-03 10793.5
163 5.076e-03 10859.9
164 5.033e-03 10928.4
165 4.985e-03 10999.8
166 4.952e-03 11069.4
167 4.840e-03 11140.1
168 4.742e-03 11211.0
169 4.712e-03 11281.6
170 4.638e-03 11351.6
171 4.597e-03 11420.9
172 4.520e-03 11490.6
173 4.451e-03 11558.8
174 4.342e-03 11628.199999999999
175 4.320e-03 11696.9
176 4.297e-03 11766.4
177 4.167e-03 11833.699999999999
178 4.058e-03 11901.3
179 4.042e-03 11969.1
180 3.975e-03 12035.6
181 3.914e-03 12102.3
182 3.882e-03 12169.6
183 3.788e-03 12238.1
