Iter Residual Time
178 4.884e-06 12335.400000000001
179 4.878e-06 12420.3
180 4.873e-06 12490.099999999999
181 4.868e-06 12557.7
182 4.862e-06 12625.7
183 4.857e-06 12701.7
184 4.852e-06 12770.900000000001
185 4.847e-06 12838.2
186 4.842e-06 12905.2
187 4.837e-06 12974.0
188 4.832e-06 13041.099999999999
189 4.827e-06 13118.8
190 4.822e-06 13187.8
191 4.817e-06 13266.399999999998
192 4.812e-06 13333.8
193 4.807e-06 13401.2
194 4.803e-06 13474.2
195 4.798e-06 13541.2
196 4.793e-06 13607.8
197 4.789e-06 13675.399999999998
198 4.784e-06 13744.3
199 4.779e-06 13830.0
200 4.775e-06 13907.8
201 4.770e-06 13975.399999999998
202 4.766e-06 14044.2
203 4.761e-06 14122.7
204 4.757e-06 14190.8
205 4.752e-06 14259.8
206 4.748e-06 14330.3
207 4.744e-06 14399.899999999998
208 4.739e-06 14468.3
209 4.735e-06 14548.099999999999
210 4.731e-06 14626.0
211 4.726e-06 14701.399999999998
212 4.722e-06 14770.399999999998
213 4.718e-06 14846.599999999999
214 4.714e-06 14914.8
215 4.710e-06 14987.8
216 4.706e-06 15068.399999999998
217 4.701e-06 15143.0
218 4.697e-06 15210.599999999999
219 4.693e-06 15277.3
220 4.689e-06 15343.8
221 4.685e-06 15410.899999999998
222 4.681e-06 15481.5
223 4.677e-06 15553.2
224 4.673e-06 15623.8
225 4.669e-06 15693.5
226 4.666e-06 15776.7
227 4.662e-06 15846.2
228 4.658e-06 15918.2
229 4.654e-06 15989.099999999999
230 4.650e-06 16059.3
231 4.647e-06 16127.399999999998
232 4.643e-06 16193.8
233 4.639e-06 16260.3
234 4.636e-06 16327.599999999999
235 4.632e-06 16396.8
236 4.628e-06 16467.0
237 4.625e-06 16539.1
238 4.621e-06 16613.0
239 4.617e-06 16691.2
240 4.614e-06 16757.8
241 4.610e-06 16824.5
242 4.607e-06 16891.2
243 4.603e-06 16958.6
244 4.600e-06 17025.3
245 4.596e-06 17092.2
246 4.593e-06 17159.0
247 4.589e-06 17226.0
248 4.586e-06 17292.6
249 4.582e-06 17360.0
250 4.579e-06 17428.3
251 4.576e-06 17502.5
252 4.572e-06 17584.6
253 4.569e-06 17666.399999999998
254 4.566e-06 17737.399999999998
255 4.562e-06 17815.2
256 4.559e-06 17886.2
257 4.556e-06 17954.399999999998
258 4.552e-06 18020.1
259 4.549e-06 18086.2
260 4.546e-06 18160.5
261 4.543e-06 18239.8
262 4.539e-06 18308.6
263 4.536e-06 18377.0
264 4.533e-06 18445.2
265 4.530e-06 18515.0
266 4.527e-06 18582.5
267 4.524e-06 18655.7
268 4.521e-06 18731.0
269 4.517e-06 18799.8
270 4.514e-06 18871.1
271 4.511e-06 18946.399999999998
272 4.508e-06 19019.7
273 4.505e-06 19086.5
274 4.502e-06 19154.5
275 4.499e-06 19223.8
276 4.496e-06 19298.899999999998
277 4.493e-06 19377.6
278 4.490e-06 19443.8
279 4.487e-06 19510.399999999998
280 4.484e-06 19577.1
281 4.481e-06 19645.8
282 4.478e-06 19719.6
283 4.475e-06 19796.0
284 4.472e-06 19863.899999999998
285 4.469e-06 19932.3
286 4.466e-06 20012.7
287 4.464e-06 20081.6
288 4.461e-06 20152.0
289 4.458e-06 20221.1
290 4.455e-06 20289.7
291 4.452e-06 20357.6
292 4.449e-06 20425.5
293 4.447e-06 20495.0
294 4.429e-06 20561.3
295 4.399e-06 20628.2
296 4.235e-06 20695.0
297 4.165e-06 20761.7
298 4.143e-06 20825.5
299 4.130e-06 20901.3
300 4.128e-06 20969.899999999998
301 4.125e-06 21036.0
302 4.122e-06 21100.899999999998
303 4.119e-06 21167.1
304 4.117e-06 21235.1
305 4.114e-06 21301.3
306 4.112e-06 21367.2
307 4.109e-06 21444.8
308 4.107e-06 21509.899999999998
309 4.104e-06 21588.2
310 4.102e-06 21655.1
311 4.100e-06 21723.3
312 4.097e-06 21792.8
313 4.095e-06 21860.1
314 4.092e-06 21928.0
315 4.090e-06 21996.5
316 4.087e-06 22075.899999999998
317 4.085e-06 22145.6
318 4.083e-06 22223.2
319 4.080e-06 22295.3
320 4.078e-06 22363.899999999998
321 4.076e-06 22438.2
322 4.073e-06 22506.6
323 4.071e-06 22574.6
324 4.068e-06 22641.8
325 4.066e-06 22709.2
326 4.064e-06 22781.5
327 4.061e-06 22849.2
328 4.059e-06 22918.399999999998
329 4.057e-06 22987.8
330 4.055e-06 23065.899999999998
331 4.052e-06 23134.5
332 4.050e-06 23202.6
333 4.048e-06 23287.6
334 4.045e-06 23359.5
335 4.043e-06 23427.8
336 4.041e-06 23493.8
337 4.039e-06 23564.3
338 4.036e-06 23630.7
339 4.034e-06 23699.7
340 4.032e-06 23766.7
341 4.030e-06 23834.5
342 4.028e-06 23914.5
343 4.025e-06 23987.0
344 4.023e-06 24065.3
345 4.021e-06 24133.899999999998
346 4.019e-06 24201.0
347 4.017e-06 24275.0
348 4.014e-06 24341.399999999998
349 4.012e-06 24408.1
350 4.010e-06 24474.3
351 4.008e-06 24541.399999999998
352 4.006e-06 24608.6
353 4.004e-06 24675.0
