Iter Energy
0 1.0
1 0.9367710949350989
2 0.8711461111972939
3 0.8239636675391437
4 0.7900941917313065
5 0.7667501838108353
6 0.7514377536971036
7 0.7418270418263107
8 0.7361093473834306
9 0.7331081339080462
10 0.7320409145298554
11 0.7322604445559879
12 0.7333276836958335
13 0.7349111872813112
14 0.7368070172318335
15 0.7388609140709459
16 0.7409599026145657
17 0.7430342395918385
18 0.7450405767153473
19 0.7469497062594712
20 0.7487455971307834
21 0.750415419623916
22 0.751954683451777
23 0.7533657534257103
24 0.7546550652579241
25 0.755827895310219
26 0.7568921065254192
27 0.75785470331224
28 0.7587233378225225
29 0.7595078272071655
30 0.7602135158958907
31 0.7608460403517618
32 0.7614144294552293
33 0.7619247719916751
34 0.7623815033547056
35 0.762791283221949
36 0.7631564390771791
37 0.7634844957193512
38 0.7637769264896088
39 0.7640381162795523
40 0.7642727134695109
41 0.7644811901434575
42 0.7646679641290836
43 0.7648339949645108
44 0.7649825389312832
45 0.7651163604653167
46 0.7652339401149404
47 0.7653402841660072
48 0.7654331002665737
49 0.7655180556200554
50 0.7655933958306641
51 0.7656602890317656
52 0.765720876069284
53 0.7657739053717557
54 0.7658212455134182
55 0.7658643259206269
56 0.7659027184241969
57 0.7659363637391642
58 0.7659663136247058
59 0.7659932268026444
60 0.7660171581664654
61 0.7660387159359849
62 0.7660581789701082
63 0.766075160818699
64 0.7660902104166097
65 0.7661043751315385
66 0.7661165022002956
67 0.76612741282942
68 0.766137388073556
69 0.76614543765423
70 0.7661533159672302
71 0.7661602588952422
72 0.766166154455556
73 0.7661722146963255
74 0.7661766764388049
75 0.7661814126487106
76 0.7661850487931722
77 0.7661881887005274
78 0.7661909970512318
79 0.7661942423540785
80 0.7661957859588833
81 0.7661977138180845
82 0.7661989829554631
83 0.7662003574883333
84 0.7662018440039132
85 0.7662029989628425
86 0.7662037147738899
87 0.7662048148393339
88 0.766205914904778
89 0.7662061893722041
90 0.7662062991591745
91 0.7662077285855299
92 0.7662078383725004
93 0.7662077307812694
94 0.7662084443965773
95 0.7662087759532281
96 0.7662091053141394
97 0.7662092677988558
98 0.7662096542489918
99 0.7662095444620213
100 0.766209709142477
