Iter Residual Time
0 1.000e+00 0
1 9.682e-01 0.0
2 6.961e-01 256.59999999999945
3 6.829e-01 511.59999999999945
4 6.388e-01 767.6999999999998
5 6.202e-01 1023.8999999999996
6 5.787e-01 1276.3000000000002
7 5.462e-01 1527.0999999999995
8 5.015e-01 1782.8999999999996
9 4.610e-01 2036.3999999999996
10 4.274e-01 2288.5
11 3.966e-01 2538.8999999999996
12 3.631e-01 2794.8999999999996
13 3.290e-01 3054.5999999999995
14 2.975e-01 3310.0999999999995
15 2.690e-01 3567.3
16 2.431e-01 3826.0999999999995
17 2.210e-01 4088.7
18 2.058e-01 4347.900000000001
19 1.858e-01 4614.2
20 1.688e-01 4886.3
21 1.576e-01 5145.099999999999
22 1.414e-01 5398.499999999999
23 1.273e-01 5651.7
24 1.148e-01 5921.900000000001
25 1.044e-01 6185.900000000001
26 9.646e-02 6449.400000000001
27 8.818e-02 6711.499999999999
28 8.151e-02 6964.099999999999
29 7.572e-02 7220.900000000001
30 6.921e-02 7475.8
31 6.340e-02 7735.499999999999
32 5.854e-02 7992.099999999999
33 5.528e-02 8248.400000000001
34 5.192e-02 8506.099999999999
35 4.857e-02 8761.599999999999
36 4.663e-02 9020.099999999999
37 4.444e-02 9275.5
38 4.216e-02 9529.900000000001
39 3.914e-02 9784.3
40 3.623e-02 10041.2
41 3.360e-02 10300.099999999999
42 3.083e-02 10562.8
43 2.931e-02 10822.8
44 2.752e-02 11091.3
45 2.558e-02 11351.599999999999
46 2.366e-02 11612.2
47 2.183e-02 11871.8
48 2.023e-02 12129.900000000001
49 1.911e-02 12390.3
50 1.785e-02 12654.400000000001
51 1.676e-02 12923.900000000001
52 1.597e-02 13203.5
53 1.499e-02 13473.7
54 1.383e-02 13731.2
55 1.299e-02 14000.7
56 1.232e-02 14269.8
57 1.132e-02 14539.8
58 1.049e-02 14809.3
59 1.001e-02 15088.900000000001
60 9.202e-03 15359.600000000002
61 8.693e-03 15624.100000000002
62 8.127e-03 15898.3
63 7.768e-03 16167.900000000001
64 7.532e-03 16439.2
65 7.333e-03 16706.7
66 6.811e-03 16991.9
67 6.392e-03 17268.4
68 6.028e-03 17540.100000000002
69 5.531e-03 17801.9
70 5.314e-03 18067.3
71 5.036e-03 18324.8
72 4.825e-03 18589.100000000002
73 4.579e-03 18847.4
74 4.217e-03 19111.0
75 4.034e-03 19379.600000000002
76 3.940e-03 19648.2
77 3.806e-03 19912.9
78 3.672e-03 20170.9
79 3.492e-03 20429.100000000002
80 3.363e-03 20692.4
81 3.210e-03 20967.600000000002
82 2.953e-03 21238.5
83 2.804e-03 21513.7
84 2.752e-03 21775.0
85 2.625e-03 22035.100000000002
86 2.503e-03 22291.2
87 2.426e-03 22550.9
88 2.226e-03 22812.600000000002
89 2.170e-03 23073.600000000002
90 2.084e-03 23349.8
91 1.953e-03 23622.4
92 1.870e-03 23894.0
93 1.836e-03 24165.7
94 1.745e-03 24435.9
95 1.585e-03 24714.100000000002
96 1.515e-03 24989.0
97 1.482e-03 25265.5
98 1.459e-03 25543.100000000002
99 1.391e-03 25817.5
100 1.292e-03 26089.2
101 1.241e-03 26353.600000000002
102 1.164e-03 26624.8
103 1.134e-03 26902.5
104 1.053e-03 27181.600000000002
105 1.005e-03 27442.4
106 9.646e-04 27706.9
107 9.400e-04 27969.7
108 8.568e-04 28227.4
109 8.239e-04 28485.8
110 8.122e-04 28750.3
111 7.799e-04 29006.100000000002
112 7.361e-04 29267.500000000004
113 7.165e-04 29538.600000000002
114 6.875e-04 29813.000000000004
115 6.772e-04 30087.3
116 6.424e-04 30354.2
117 5.982e-04 30612.000000000004
118 5.722e-04 30868.000000000004
119 5.650e-04 31126.500000000004
120 5.551e-04 31387.899999999998
121 5.265e-04 31646.7
122 5.222e-04 31903.500000000004
123 5.087e-04 32159.899999999998
124 4.850e-04 32418.7
125 4.782e-04 32676.100000000002
126 4.611e-04 32934.899999999994
127 4.482e-04 33190.399999999994
128 4.316e-04 33444.6
129 4.163e-04 33700.6
130 4.087e-04 33954.7
131 3.974e-04 34210.5
132 3.711e-04 34468.7
133 3.664e-04 34730.7
134 3.539e-04 34990.2
135 3.270e-04 35248.7
136 3.240e-04 35503.0
137 3.058e-04 35758.1
138 2.881e-04 36011.799999999996
139 2.820e-04 36272.0
140 2.685e-04 36526.799999999996
141 2.623e-04 36783.2
142 2.466e-04 37039.5
143 2.390e-04 37296.0
144 2.309e-04 37551.899999999994
145 2.195e-04 37808.5
146 2.057e-04 38067.5
147 1.909e-04 38324.7
148 1.857e-04 38580.1
149 1.845e-04 38836.2
150 1.814e-04 39093.6
151 1.766e-04 39349.5
152 1.713e-04 39605.1
153 1.570e-04 39861.799999999996
154 1.533e-04 40119.0
155 1.461e-04 40379.299999999996
156 1.347e-04 40638.899999999994
157 1.338e-04 40893.399999999994
158 1.251e-04 41151.899999999994
159 1.220e-04 41407.7
160 1.112e-04 41662.6
161 1.075e-04 41918.6
162 1.050e-04 42172.299999999996
163 1.004e-04 42428.5
164 9.639e-05 42685.6
165 8.755e-05 42940.7
166 8.135e-05 43198.5
167 7.942e-05 43457.1
168 7.620e-05 43711.2
169 7.571e-05 43965.2
170 7.185e-05 44221.0
171 6.937e-05 44473.5
172 6.754e-05 44727.2
173 6.574e-05 44982.6
174 6.319e-05 45243.6
175 5.869e-05 45506.899999999994
176 5.789e-05 45765.1
177 5.511e-05 46021.1
178 5.312e-05 46279.0
179 5.145e-05 46537.399999999994
180 5.023e-05 46791.799999999996
181 4.929e-05 47046.5
182 4.836e-05 47305.799999999996
183 4.691e-05 47561.299999999996
184 4.536e-05 47817.799999999996
185 4.369e-05 48073.899999999994
186 4.270e-05 48330.7
187 4.222e-05 48585.899999999994
188 4.154e-05 48840.299999999996
189 4.117e-05 49095.7
190 4.043e-05 49355.2
191 3.833e-05 49618.399999999994
192 3.794e-05 49874.6
193 3.672e-05 50136.0
194 3.603e-05 50393.799999999996
195 3.570e-05 50648.799999999996
196 3.522e-05 50904.899999999994
197 3.497e-05 51160.0
198 3.415e-05 51413.1
199 3.366e-05 51667.7
200 3.275e-05 51922.399999999994
201 3.110e-05 52181.399999999994
202 3.075e-05 52437.5
203 3.003e-05 52694.1
204 2.955e-05 52954.7
205 2.872e-05 53214.0
206 2.819e-05 53475.7
