Frame:1 Iter:0 Residual:5.198e+02 Relative:1.000e+00 FramePastTime:792.5ms
Frame:1 Iter:41 Residual:5.073e+02 Relative:9.759e-01 FramePastTime:2255.4ms
Frame:1 Iter:42 Residual:5.071e+02 Relative:9.755e-01 FramePastTime:2257.4ms
Frame:1 Iter:43 Residual:5.069e+02 Relative:9.751e-01 FramePastTime:2259.4ms
Frame:1 Iter:44 Residual:5.067e+02 Relative:9.747e-01 FramePastTime:2261.8ms
Frame:1 Iter:45 Residual:5.064e+02 Relative:9.743e-01 FramePastTime:2263.8ms
Frame:1 Iter:46 Residual:5.062e+02 Relative:9.739e-01 FramePastTime:2265.6ms
Frame:1 Iter:47 Residual:5.060e+02 Relative:9.735e-01 FramePastTime:2267.6ms
Frame:1 Iter:48 Residual:5.058e+02 Relative:9.731e-01 FramePastTime:2269.5ms
Frame:1 Iter:49 Residual:5.056e+02 Relative:9.727e-01 FramePastTime:2272.2ms
Frame:1 Iter:50 Residual:5.054e+02 Relative:9.723e-01 FramePastTime:2274.3ms
Frame:1 Iter:51 Residual:5.052e+02 Relative:9.719e-01 FramePastTime:2276.3ms
Frame:1 Iter:52 Residual:5.050e+02 Relative:9.715e-01 FramePastTime:2278.2ms
Frame:1 Iter:53 Residual:5.048e+02 Relative:9.711e-01 FramePastTime:2280.2ms
Frame:1 Iter:54 Residual:5.046e+02 Relative:9.708e-01 FramePastTime:2282.1ms
Frame:1 Iter:55 Residual:5.044e+02 Relative:9.704e-01 FramePastTime:2284.1ms
Frame:1 Iter:56 Residual:5.042e+02 Relative:9.700e-01 FramePastTime:2286.0ms
Frame:1 Iter:57 Residual:5.040e+02 Relative:9.697e-01 FramePastTime:2288.6ms
Frame:1 Iter:58 Residual:5.038e+02 Relative:9.693e-01 FramePastTime:2290.6ms
Frame:1 Iter:59 Residual:5.037e+02 Relative:9.689e-01 FramePastTime:2292.8ms
Frame:1 Iter:60 Residual:5.035e+02 Relative:9.686e-01 FramePastTime:2294.7ms
Frame:1 Iter:61 Residual:5.033e+02 Relative:9.682e-01 FramePastTime:2296.6ms
Frame:1 Iter:62 Residual:5.031e+02 Relative:9.678e-01 FramePastTime:2298.6ms
Frame:1 Iter:63 Residual:5.029e+02 Relative:9.675e-01 FramePastTime:2300.8ms
Frame:1 Iter:64 Residual:5.027e+02 Relative:9.671e-01 FramePastTime:2302.7ms
Frame:1 Iter:65 Residual:5.025e+02 Relative:9.668e-01 FramePastTime:2305.5ms
Frame:1 Iter:66 Residual:5.024e+02 Relative:9.664e-01 FramePastTime:2307.6ms
Frame:1 Iter:67 Residual:5.022e+02 Relative:9.661e-01 FramePastTime:2309.6ms
Frame:1 Iter:68 Residual:5.020e+02 Relative:9.658e-01 FramePastTime:2311.4ms
Frame:1 Iter:69 Residual:5.018e+02 Relative:9.654e-01 FramePastTime:2313.4ms
Frame:1 Iter:70 Residual:5.017e+02 Relative:9.651e-01 FramePastTime:2315.3ms
Frame:1 Iter:71 Residual:5.015e+02 Relative:9.647e-01 FramePastTime:2317.3ms
Frame:1 Iter:72 Residual:5.013e+02 Relative:9.644e-01 FramePastTime:2319.4ms
Frame:1 Iter:73 Residual:5.011e+02 Relative:9.641e-01 FramePastTime:2322.2ms
Frame:1 Iter:74 Residual:5.010e+02 Relative:9.637e-01 FramePastTime:2324.3ms
Frame:1 Iter:75 Residual:5.008e+02 Relative:9.634e-01 FramePastTime:2326.3ms
Frame:1 Iter:76 Residual:5.006e+02 Relative:9.631e-01 FramePastTime:2328.4ms
Frame:1 Iter:77 Residual:5.004e+02 Relative:9.628e-01 FramePastTime:2330.5ms
Frame:1 Iter:78 Residual:5.003e+02 Relative:9.624e-01 FramePastTime:2332.5ms
Frame:1 Iter:79 Residual:5.001e+02 Relative:9.621e-01 FramePastTime:2334.4ms
Frame:1 Iter:80 Residual:5.000e+02 Relative:9.618e-01 FramePastTime:2336.3ms
Frame:1 Iter:81 Residual:4.998e+02 Relative:9.615e-01 FramePastTime:2338.5ms
Frame:1 Iter:82 Residual:4.996e+02 Relative:9.612e-01 FramePastTime:2340.4ms
Frame:1 Iter:83 Residual:4.995e+02 Relative:9.609e-01 FramePastTime:2342.5ms
Frame:1 Iter:84 Residual:4.993e+02 Relative:9.605e-01 FramePastTime:2344.6ms
Frame:1 Iter:85 Residual:4.991e+02 Relative:9.602e-01 FramePastTime:2346.7ms
Frame:1 Iter:86 Residual:4.990e+02 Relative:9.599e-01 FramePastTime:2348.6ms
Frame:1 Iter:87 Residual:4.988e+02 Relative:9.596e-01 FramePastTime:2350.6ms
Frame:1 Iter:88 Residual:4.987e+02 Relative:9.593e-01 FramePastTime:2352.5ms
Frame:1 Iter:89 Residual:4.985e+02 Relative:9.590e-01 FramePastTime:2355.3ms
Frame:1 Iter:90 Residual:4.983e+02 Relative:9.587e-01 FramePastTime:2357.5ms
Frame:1 Iter:91 Residual:4.982e+02 Relative:9.584e-01 FramePastTime:2359.4ms
Frame:1 Iter:92 Residual:4.980e+02 Relative:9.581e-01 FramePastTime:2361.4ms
Frame:1 Iter:93 Residual:4.979e+02 Relative:9.578e-01 FramePastTime:2363.2ms
Frame:1 Iter:94 Residual:4.977e+02 Relative:9.575e-01 FramePastTime:2365.1ms
Frame:1 Iter:95 Residual:4.976e+02 Relative:9.572e-01 FramePastTime:2367.0ms
Frame:1 Iter:96 Residual:4.974e+02 Relative:9.569e-01 FramePastTime:2369.0ms
Frame:1 Iter:97 Residual:4.973e+02 Relative:9.566e-01 FramePastTime:2371.9ms
Frame:1 Iter:98 Residual:4.971e+02 Relative:9.563e-01 FramePastTime:2373.9ms
Frame:1 Iter:99 Residual:4.970e+02 Relative:9.560e-01 FramePastTime:2375.8ms
Frame:1 Iter:100 Residual:4.968e+02 Relative:9.557e-01 FramePastTime:2377.8ms
Frame:1 Iter:101 Residual:4.967e+02 Relative:9.555e-01 FramePastTime:2379.7ms
Frame:1 Iter:102 Residual:4.965e+02 Relative:9.552e-01 FramePastTime:2381.7ms
Frame:1 Iter:103 Residual:4.964e+02 Relative:9.549e-01 FramePastTime:2383.7ms
Frame:1 Iter:104 Residual:4.962e+02 Relative:9.546e-01 FramePastTime:2385.6ms
Frame:1 Iter:105 Residual:4.961e+02 Relative:9.543e-01 FramePastTime:2388.7ms
Frame:1 Iter:106 Residual:4.959e+02 Relative:9.540e-01 FramePastTime:2390.7ms
Frame:1 Iter:107 Residual:4.958e+02 Relative:9.538e-01 FramePastTime:2392.7ms
Frame:1 Iter:108 Residual:4.956e+02 Relative:9.535e-01 FramePastTime:2394.7ms
Frame:1 Iter:109 Residual:4.955e+02 Relative:9.532e-01 FramePastTime:2396.6ms
Frame:1 Iter:110 Residual:4.953e+02 Relative:9.529e-01 FramePastTime:2398.6ms
Frame:1 Iter:111 Residual:4.952e+02 Relative:9.526e-01 FramePastTime:2400.5ms
Frame:1 Iter:112 Residual:4.950e+02 Relative:9.524e-01 FramePastTime:2402.3ms
Frame:1 Iter:113 Residual:4.949e+02 Relative:9.521e-01 FramePastTime:2405.1ms
Frame:1 Iter:114 Residual:4.948e+02 Relative:9.518e-01 FramePastTime:2407.0ms
Frame:1 Iter:115 Residual:4.946e+02 Relative:9.515e-01 FramePastTime:2408.9ms
Frame:1 Iter:116 Residual:4.945e+02 Relative:9.513e-01 FramePastTime:2410.8ms
Frame:1 Iter:117 Residual:4.943e+02 Relative:9.510e-01 FramePastTime:2412.7ms
Frame:1 Iter:118 Residual:4.942e+02 Relative:9.507e-01 FramePastTime:2414.6ms
Frame:1 Iter:119 Residual:4.941e+02 Relative:9.505e-01 FramePastTime:2416.5ms
Frame:1 Iter:120 Residual:4.939e+02 Relative:9.502e-01 FramePastTime:2418.3ms
Frame:1 Iter:121 Residual:4.938e+02 Relative:9.499e-01 FramePastTime:2420.8ms
Frame:1 Iter:122 Residual:4.936e+02 Relative:9.497e-01 FramePastTime:2422.8ms
Frame:1 Iter:123 Residual:4.935e+02 Relative:9.494e-01 FramePastTime:2424.7ms
Frame:1 Iter:124 Residual:4.934e+02 Relative:9.491e-01 FramePastTime:2426.6ms
Frame:1 Iter:125 Residual:4.932e+02 Relative:9.489e-01 FramePastTime:2428.5ms
Frame:1 Iter:126 Residual:4.931e+02 Relative:9.486e-01 FramePastTime:2430.6ms
Frame:1 Iter:127 Residual:4.930e+02 Relative:9.483e-01 FramePastTime:2432.5ms
Frame:1 Iter:128 Residual:4.928e+02 Relative:9.481e-01 FramePastTime:2434.4ms
Frame:1 Iter:129 Residual:4.927e+02 Relative:9.478e-01 FramePastTime:2436.1ms
Frame:1 Iter:130 Residual:4.926e+02 Relative:9.476e-01 FramePastTime:2438.7ms
Frame:1 Iter:131 Residual:4.924e+02 Relative:9.473e-01 FramePastTime:2440.6ms
Frame:1 Iter:132 Residual:4.923e+02 Relative:9.471e-01 FramePastTime:2442.4ms
Frame:1 Iter:133 Residual:4.922e+02 Relative:9.468e-01 FramePastTime:2444.3ms
Frame:1 Iter:134 Residual:4.920e+02 Relative:9.465e-01 FramePastTime:2446.1ms
Frame:1 Iter:135 Residual:4.919e+02 Relative:9.463e-01 FramePastTime:2447.8ms
Frame:1 Iter:136 Residual:4.918e+02 Relative:9.460e-01 FramePastTime:2449.9ms
Frame:1 Iter:137 Residual:4.916e+02 Relative:9.458e-01 FramePastTime:2451.7ms
Frame:1 Iter:138 Residual:4.915e+02 Relative:9.455e-01 FramePastTime:2454.2ms
Frame:1 Iter:139 Residual:4.914e+02 Relative:9.453e-01 FramePastTime:2456.1ms
Frame:1 Iter:140 Residual:4.912e+02 Relative:9.450e-01 FramePastTime:2458.0ms
Frame:1 Iter:141 Residual:4.911e+02 Relative:9.448e-01 FramePastTime:2459.9ms
Frame:1 Iter:142 Residual:4.910e+02 Relative:9.445e-01 FramePastTime:2461.8ms
Frame:1 Iter:143 Residual:4.908e+02 Relative:9.443e-01 FramePastTime:2463.6ms
Frame:1 Iter:144 Residual:4.907e+02 Relative:9.440e-01 FramePastTime:2465.4ms
Frame:1 Iter:145 Residual:4.906e+02 Relative:9.438e-01 FramePastTime:2467.2ms
Frame:1 Iter:146 Residual:4.905e+02 Relative:9.435e-01 FramePastTime:2469.0ms
Frame:1 Iter:147 Residual:4.903e+02 Relative:9.433e-01 FramePastTime:2471.9ms
Frame:1 Iter:148 Residual:4.902e+02 Relative:9.431e-01 FramePastTime:2473.8ms
Frame:1 Iter:149 Residual:4.901e+02 Relative:9.428e-01 FramePastTime:2475.7ms
Frame:1 Iter:150 Residual:4.900e+02 Relative:9.426e-01 FramePastTime:2477.5ms
Frame:1 Iter:151 Residual:4.898e+02 Relative:9.423e-01 FramePastTime:2479.3ms
Frame:1 Iter:152 Residual:4.897e+02 Relative:9.421e-01 FramePastTime:2481.8ms
Frame:1 Iter:153 Residual:4.896e+02 Relative:9.418e-01 FramePastTime:2483.7ms
Frame:1 Iter:154 Residual:4.895e+02 Relative:9.416e-01 FramePastTime:2485.7ms
Frame:1 Iter:155 Residual:4.893e+02 Relative:9.414e-01 FramePastTime:2488.5ms
Frame:1 Iter:156 Residual:4.892e+02 Relative:9.411e-01 FramePastTime:2490.3ms
Frame:1 Iter:157 Residual:4.891e+02 Relative:9.409e-01 FramePastTime:2492.3ms
Frame:1 Iter:158 Residual:4.890e+02 Relative:9.407e-01 FramePastTime:2494.3ms
Frame:1 Iter:159 Residual:4.888e+02 Relative:9.404e-01 FramePastTime:2496.2ms
Frame:1 Iter:160 Residual:4.887e+02 Relative:9.402e-01 FramePastTime:2498.0ms
Frame:1 Iter:161 Residual:4.886e+02 Relative:9.399e-01 FramePastTime:2499.8ms
Frame:1 Iter:162 Residual:4.885e+02 Relative:9.397e-01 FramePastTime:2501.6ms
Frame:1 Iter:163 Residual:4.883e+02 Relative:9.395e-01 FramePastTime:2503.8ms
Frame:1 Iter:164 Residual:4.882e+02 Relative:9.392e-01 FramePastTime:2505.8ms
Frame:1 Iter:165 Residual:4.881e+02 Relative:9.390e-01 FramePastTime:2507.6ms
Frame:1 Iter:166 Residual:4.880e+02 Relative:9.388e-01 FramePastTime:2509.4ms
Frame:1 Iter:167 Residual:4.879e+02 Relative:9.385e-01 FramePastTime:2511.3ms
Frame:1 Iter:168 Residual:4.877e+02 Relative:9.383e-01 FramePastTime:2513.1ms
Frame:1 Iter:169 Residual:4.876e+02 Relative:9.381e-01 FramePastTime:2515.0ms
Frame:1 Iter:170 Residual:4.875e+02 Relative:9.378e-01 FramePastTime:2516.8ms
Frame:1 Iter:171 Residual:4.874e+02 Relative:9.376e-01 FramePastTime:2518.7ms
Frame:1 Iter:172 Residual:4.873e+02 Relative:9.374e-01 FramePastTime:2521.3ms
Frame:1 Iter:173 Residual:4.871e+02 Relative:9.372e-01 FramePastTime:2523.3ms
Frame:1 Iter:174 Residual:4.870e+02 Relative:9.369e-01 FramePastTime:2525.2ms
Frame:1 Iter:175 Residual:4.869e+02 Relative:9.367e-01 FramePastTime:2527.1ms
Frame:1 Iter:176 Residual:4.868e+02 Relative:9.365e-01 FramePastTime:2528.9ms
Frame:1 Iter:177 Residual:4.867e+02 Relative:9.363e-01 FramePastTime:2530.7ms
Frame:1 Iter:178 Residual:4.866e+02 Relative:9.360e-01 FramePastTime:2532.6ms
Frame:1 Iter:179 Residual:4.864e+02 Relative:9.358e-01 FramePastTime:2534.5ms
Frame:1 Iter:180 Residual:4.863e+02 Relative:9.356e-01 FramePastTime:2536.4ms
Frame:1 Iter:181 Residual:4.862e+02 Relative:9.354e-01 FramePastTime:2538.5ms
Frame:1 Iter:182 Residual:4.861e+02 Relative:9.351e-01 FramePastTime:2540.5ms
Frame:1 Iter:183 Residual:4.860e+02 Relative:9.349e-01 FramePastTime:2542.6ms
Frame:1 Iter:184 Residual:4.859e+02 Relative:9.347e-01 FramePastTime:2544.7ms
Frame:1 Iter:185 Residual:4.857e+02 Relative:9.345e-01 FramePastTime:2546.7ms
Frame:1 Iter:186 Residual:4.856e+02 Relative:9.342e-01 FramePastTime:2548.8ms
Frame:1 Iter:187 Residual:4.855e+02 Relative:9.340e-01 FramePastTime:2550.8ms
Frame:1 Iter:188 Residual:4.854e+02 Relative:9.338e-01 FramePastTime:2552.7ms
Frame:1 Iter:189 Residual:4.853e+02 Relative:9.336e-01 FramePastTime:2555.3ms
Frame:1 Iter:190 Residual:4.852e+02 Relative:9.334e-01 FramePastTime:2557.3ms
Frame:1 Iter:191 Residual:4.851e+02 Relative:9.331e-01 FramePastTime:2559.4ms
Frame:1 Iter:192 Residual:4.849e+02 Relative:9.329e-01 FramePastTime:2561.3ms
Frame:1 Iter:193 Residual:4.848e+02 Relative:9.327e-01 FramePastTime:2563.5ms
Frame:1 Iter:194 Residual:4.847e+02 Relative:9.325e-01 FramePastTime:2565.4ms
Frame:1 Iter:195 Residual:4.846e+02 Relative:9.323e-01 FramePastTime:2567.3ms
Frame:1 Iter:196 Residual:4.845e+02 Relative:9.321e-01 FramePastTime:2569.2ms
Frame:1 Iter:197 Residual:4.844e+02 Relative:9.318e-01 FramePastTime:2572.2ms
Frame:1 Iter:198 Residual:4.843e+02 Relative:9.316e-01 FramePastTime:2574.5ms
Frame:1 Iter:199 Residual:4.842e+02 Relative:9.314e-01 FramePastTime:2576.3ms
Frame:1 Iter:200 Residual:4.840e+02 Relative:9.312e-01 FramePastTime:2578.3ms
Frame:1 Iter:201 Residual:4.839e+02 Relative:9.310e-01 FramePastTime:2580.3ms
Frame:1 Iter:202 Residual:4.838e+02 Relative:9.308e-01 FramePastTime:2582.5ms
Frame:1 Iter:203 Residual:4.837e+02 Relative:9.306e-01 FramePastTime:2584.5ms
Frame:1 Iter:204 Residual:4.836e+02 Relative:9.303e-01 FramePastTime:2586.4ms
Frame:1 Iter:205 Residual:4.835e+02 Relative:9.301e-01 FramePastTime:2588.7ms
Frame:1 Iter:206 Residual:4.834e+02 Relative:9.299e-01 FramePastTime:2590.7ms
Frame:1 Iter:207 Residual:4.833e+02 Relative:9.297e-01 FramePastTime:2592.7ms
Frame:1 Iter:208 Residual:4.832e+02 Relative:9.295e-01 FramePastTime:2594.6ms
Frame:1 Iter:209 Residual:4.831e+02 Relative:9.293e-01 FramePastTime:2596.6ms
Frame:1 Iter:210 Residual:4.829e+02 Relative:9.291e-01 FramePastTime:2598.7ms
Frame:1 Iter:211 Residual:4.828e+02 Relative:9.289e-01 FramePastTime:2600.7ms
Frame:1 Iter:212 Residual:4.827e+02 Relative:9.287e-01 FramePastTime:2602.8ms
Frame:1 Iter:213 Residual:4.826e+02 Relative:9.285e-01 FramePastTime:2605.4ms
Frame:1 Iter:214 Residual:4.825e+02 Relative:9.282e-01 FramePastTime:2607.5ms
Frame:1 Iter:215 Residual:4.824e+02 Relative:9.280e-01 FramePastTime:2609.5ms
Frame:1 Iter:216 Residual:4.823e+02 Relative:9.278e-01 FramePastTime:2611.7ms
Frame:1 Iter:217 Residual:4.822e+02 Relative:9.276e-01 FramePastTime:2613.8ms
Frame:1 Iter:218 Residual:4.821e+02 Relative:9.274e-01 FramePastTime:2615.7ms
Frame:1 Iter:219 Residual:4.820e+02 Relative:9.272e-01 FramePastTime:2617.8ms
Frame:1 Iter:220 Residual:4.819e+02 Relative:9.270e-01 FramePastTime:2619.7ms
Frame:1 Iter:221 Residual:4.818e+02 Relative:9.268e-01 FramePastTime:2622.0ms
Frame:1 Iter:222 Residual:4.816e+02 Relative:9.266e-01 FramePastTime:2624.2ms
Frame:1 Iter:223 Residual:4.815e+02 Relative:9.264e-01 FramePastTime:2626.1ms
Frame:1 Iter:224 Residual:4.814e+02 Relative:9.262e-01 FramePastTime:2628.1ms
Frame:1 Iter:225 Residual:4.813e+02 Relative:9.260e-01 FramePastTime:2630.1ms
Frame:1 Iter:226 Residual:4.812e+02 Relative:9.258e-01 FramePastTime:2632.1ms
Frame:1 Iter:227 Residual:4.811e+02 Relative:9.256e-01 FramePastTime:2634.1ms
Frame:1 Iter:228 Residual:4.810e+02 Relative:9.254e-01 FramePastTime:2636.1ms
Frame:1 Iter:229 Residual:4.809e+02 Relative:9.252e-01 FramePastTime:2638.7ms
Frame:1 Iter:230 Residual:4.808e+02 Relative:9.250e-01 FramePastTime:2640.7ms
Frame:1 Iter:231 Residual:4.807e+02 Relative:9.248e-01 FramePastTime:2642.8ms
Frame:1 Iter:232 Residual:4.806e+02 Relative:9.246e-01 FramePastTime:2644.8ms
Frame:1 Iter:233 Residual:4.805e+02 Relative:9.244e-01 FramePastTime:2646.8ms
Frame:1 Iter:234 Residual:4.804e+02 Relative:9.242e-01 FramePastTime:2648.9ms
Frame:1 Iter:235 Residual:4.803e+02 Relative:9.240e-01 FramePastTime:2650.9ms
Frame:1 Iter:236 Residual:4.802e+02 Relative:9.238e-01 FramePastTime:2653.1ms
Frame:1 Iter:237 Residual:4.801e+02 Relative:9.236e-01 FramePastTime:2655.4ms
Frame:1 Iter:238 Residual:4.800e+02 Relative:9.234e-01 FramePastTime:2657.4ms
Frame:1 Iter:239 Residual:4.799e+02 Relative:9.232e-01 FramePastTime:2659.5ms
Frame:1 Iter:240 Residual:4.798e+02 Relative:9.230e-01 FramePastTime:2661.5ms
Frame:1 Iter:241 Residual:4.797e+02 Relative:9.228e-01 FramePastTime:2663.5ms
Frame:1 Iter:242 Residual:4.796e+02 Relative:9.226e-01 FramePastTime:2665.5ms
Frame:1 Iter:243 Residual:4.795e+02 Relative:9.224e-01 FramePastTime:2667.5ms
Frame:1 Iter:244 Residual:4.794e+02 Relative:9.222e-01 FramePastTime:2669.5ms
Frame:1 Iter:245 Residual:4.793e+02 Relative:9.220e-01 FramePastTime:2672.2ms
Frame:1 Iter:246 Residual:4.792e+02 Relative:9.218e-01 FramePastTime:2674.3ms
Frame:1 Iter:247 Residual:4.791e+02 Relative:9.216e-01 FramePastTime:2676.3ms
Frame:1 Iter:248 Residual:4.790e+02 Relative:9.214e-01 FramePastTime:2678.4ms
Frame:1 Iter:249 Residual:4.789e+02 Relative:9.212e-01 FramePastTime:2680.3ms
Frame:1 Iter:250 Residual:4.788e+02 Relative:9.210e-01 FramePastTime:2682.4ms
Frame:1 Iter:251 Residual:4.787e+02 Relative:9.208e-01 FramePastTime:2684.5ms
Frame:1 Iter:252 Residual:4.786e+02 Relative:9.207e-01 FramePastTime:2686.8ms
Frame:1 Iter:253 Residual:4.785e+02 Relative:9.205e-01 FramePastTime:2688.8ms
Frame:1 Iter:254 Residual:4.784e+02 Relative:9.203e-01 FramePastTime:2690.8ms
Frame:1 Iter:255 Residual:4.783e+02 Relative:9.201e-01 FramePastTime:2692.8ms
Frame:1 Iter:256 Residual:4.782e+02 Relative:9.199e-01 FramePastTime:2695.0ms
Frame:1 Iter:257 Residual:4.781e+02 Relative:9.197e-01 FramePastTime:2697.0ms
Frame:1 Iter:258 Residual:4.780e+02 Relative:9.195e-01 FramePastTime:2699.2ms
Frame:1 Iter:259 Residual:4.779e+02 Relative:9.193e-01 FramePastTime:2701.2ms
Frame:1 Iter:260 Residual:4.778e+02 Relative:9.191e-01 FramePastTime:2704.0ms
Frame:1 Iter:261 Residual:4.777e+02 Relative:9.189e-01 FramePastTime:2706.5ms
Frame:1 Iter:262 Residual:4.776e+02 Relative:9.188e-01 FramePastTime:2708.9ms
Frame:1 Iter:263 Residual:4.775e+02 Relative:9.186e-01 FramePastTime:2711.0ms
Frame:1 Iter:264 Residual:4.774e+02 Relative:9.184e-01 FramePastTime:2714.0ms
Frame:1 Iter:265 Residual:4.773e+02 Relative:9.182e-01 FramePastTime:2716.3ms
Frame:1 Iter:266 Residual:4.772e+02 Relative:9.180e-01 FramePastTime:2718.5ms
Frame:1 Iter:267 Residual:4.771e+02 Relative:9.178e-01 FramePastTime:2721.0ms
Frame:1 Iter:268 Residual:4.770e+02 Relative:9.176e-01 FramePastTime:2723.1ms
Frame:1 Iter:269 Residual:4.769e+02 Relative:9.174e-01 FramePastTime:2725.1ms
Frame:1 Iter:270 Residual:4.768e+02 Relative:9.173e-01 FramePastTime:2727.0ms
Frame:1 Iter:271 Residual:4.767e+02 Relative:9.171e-01 FramePastTime:2728.8ms
Frame:1 Iter:272 Residual:4.766e+02 Relative:9.169e-01 FramePastTime:2730.7ms
Frame:1 Iter:273 Residual:4.765e+02 Relative:9.167e-01 FramePastTime:2732.7ms
Frame:1 Iter:274 Residual:4.764e+02 Relative:9.165e-01 FramePastTime:2734.9ms
Frame:1 Iter:275 Residual:4.763e+02 Relative:9.163e-01 FramePastTime:2737.4ms
Frame:1 Iter:276 Residual:4.762e+02 Relative:9.162e-01 FramePastTime:2740.0ms
Frame:1 Iter:277 Residual:4.761e+02 Relative:9.160e-01 FramePastTime:2742.0ms
Frame:1 Iter:278 Residual:4.760e+02 Relative:9.158e-01 FramePastTime:2743.9ms
Frame:1 Iter:279 Residual:4.759e+02 Relative:9.156e-01 FramePastTime:2746.0ms
Frame:1 Iter:280 Residual:4.758e+02 Relative:9.154e-01 FramePastTime:2748.1ms
Frame:1 Iter:281 Residual:4.757e+02 Relative:9.152e-01 FramePastTime:2750.1ms
Frame:1 Iter:282 Residual:4.756e+02 Relative:9.151e-01 FramePastTime:2752.2ms
Frame:1 Iter:283 Residual:4.756e+02 Relative:9.149e-01 FramePastTime:2754.8ms
Frame:1 Iter:284 Residual:4.755e+02 Relative:9.147e-01 FramePastTime:2756.8ms
Frame:1 Iter:285 Residual:4.754e+02 Relative:9.145e-01 FramePastTime:2758.7ms
Frame:1 Iter:286 Residual:4.753e+02 Relative:9.143e-01 FramePastTime:2760.6ms
Frame:1 Iter:287 Residual:4.752e+02 Relative:9.141e-01 FramePastTime:2762.5ms
Frame:1 Iter:288 Residual:4.751e+02 Relative:9.140e-01 FramePastTime:2764.3ms
Frame:1 Iter:289 Residual:4.750e+02 Relative:9.138e-01 FramePastTime:2766.1ms
