Frame:1 Iter:66 Residual:8.634e+07 Relative:9.367e+04 FramePastTime:2599.4ms
Frame:1 Iter:67 Residual:1.020e+08 Relative:1.107e+05 FramePastTime:2604.1ms
Frame:1 Iter:68 Residual:1.187e+08 Relative:1.288e+05 FramePastTime:2608.7ms
Frame:1 Iter:69 Residual:1.362e+08 Relative:1.478e+05 FramePastTime:2613.3ms
Frame:1 Iter:70 Residual:1.549e+08 Relative:1.681e+05 FramePastTime:2618.0ms
Frame:1 Iter:71 Residual:1.728e+08 Relative:1.874e+05 FramePastTime:2622.7ms
Frame:1 Iter:72 Residual:1.930e+08 Relative:2.094e+05 FramePastTime:2627.3ms
Frame:1 Iter:73 Residual:2.133e+08 Relative:2.314e+05 FramePastTime:2631.9ms
Frame:1 Iter:74 Residual:2.361e+08 Relative:2.561e+05 FramePastTime:2636.7ms
Frame:1 Iter:75 Residual:2.603e+08 Relative:2.824e+05 FramePastTime:2641.5ms
Frame:1 Iter:76 Residual:2.866e+08 Relative:3.109e+05 FramePastTime:2646.0ms
Frame:1 Iter:77 Residual:3.150e+08 Relative:3.417e+05 FramePastTime:2650.6ms
Frame:1 Iter:78 Residual:3.461e+08 Relative:3.755e+05 FramePastTime:2655.5ms
Frame:1 Iter:79 Residual:3.795e+08 Relative:4.117e+05 FramePastTime:2660.1ms
Frame:1 Iter:80 Residual:4.156e+08 Relative:4.509e+05 FramePastTime:2664.8ms
Frame:1 Iter:81 Residual:4.542e+08 Relative:4.927e+05 FramePastTime:2669.3ms
Frame:1 Iter:82 Residual:4.952e+08 Relative:5.372e+05 FramePastTime:2674.1ms
Frame:1 Iter:83 Residual:5.384e+08 Relative:5.841e+05 FramePastTime:2678.7ms
Frame:1 Iter:84 Residual:5.838e+08 Relative:6.333e+05 FramePastTime:2683.4ms
Frame:1 Iter:85 Residual:6.315e+08 Relative:6.850e+05 FramePastTime:2688.3ms
Frame:1 Iter:86 Residual:6.826e+08 Relative:7.404e+05 FramePastTime:2693.0ms
Frame:1 Iter:87 Residual:7.358e+08 Relative:7.982e+05 FramePastTime:2697.5ms
Frame:1 Iter:88 Residual:7.923e+08 Relative:8.595e+05 FramePastTime:2702.2ms
Frame:1 Iter:89 Residual:8.519e+08 Relative:9.242e+05 FramePastTime:2707.1ms
Frame:1 Iter:90 Residual:9.160e+08 Relative:9.937e+05 FramePastTime:2712.0ms
Frame:1 Iter:91 Residual:9.832e+08 Relative:1.067e+06 FramePastTime:2716.7ms
Frame:1 Iter:92 Residual:1.054e+09 Relative:1.143e+06 FramePastTime:2721.6ms
Frame:1 Iter:93 Residual:1.126e+09 Relative:1.222e+06 FramePastTime:2726.3ms
